ID,ID_comu,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,prov_residencia_persona_en_situacion_violencia,pais_nacimiento_persona_en_situacion_de_violencia,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
265931,2022023796,Mujer,18,1,ARG,Ex pareja,Varon
265932,2022023797,Mujer,34,1,,Ex pareja,Varon
265933,2022023798,Mujer,25,2,ARG,Otro,Varon
265934,2022023799,Mujer,35,1,,Ex pareja,Varon
265935,2022023800,Mujer,45,2,ARG,Pareja,Varon
265936,2022023801,Mujer,31,2,ARG,Otro,
265937,2022023802,Mujer,52,2,PER,,
265938,2022023803,Mujer,32,2,ARG,Pareja,Varon
265939,2022023804,Varon,,1,,Pareja,Mujer
265940,2022023805,Mujer,,2,,,Varon
265941,2022023806,Mujer,42,1,ARG,Pareja,Varon
265942,2022023807,Mujer,39,1,ARG,Ex pareja,Varon
265943,2022023808,Mujer,29,1,ARG,Ex pareja,Varon
265944,2022023809,Mujer,,1,,,
265945,2022023810,Mujer,30,1,BOL,Pareja,Varon
265946,2022023811,Mujer,25,1,,Ex pareja,Varon
265947,2022023812,Mujer,,1,,Pareja,Varon
265948,2022023813,Mujer,23,6,ARG,Pareja,Varon
265949,2022023814,Mujer,,6,,,
265950,2022023815,Mujer,26,6,ARG,Padre o tutor,Varon
265951,2022023816,Mujer,,13,ARG,Pareja,Varon
265952,2022023817,Mujer,,16,ARG,Ex pareja,Varon
265953,2022023818,Mujer,24,1,,Ex pareja,Varon
265954,2022023819,Mujer,45,1,,Ex pareja,Varon
265955,2022023820,Mujer,,1,,Pareja,Varon
265956,2022023821,Mujer,,1,BOL,Pareja,Varon
265957,2022023822,Mujer,46,1,,Ex pareja,Varon
265958,2022023823,Mujer,29,1,ARG,Ex pareja,Varon
265959,2022023824,Mujer,36,1,ARG,Pareja,Varon
265960,2022023825,Mujer,40,1,BOL,Pareja,Varon
265961,2022023826,Mujer,45,1,,Ex pareja,Varon
265962,2022023827,Mujer,37,1,ARG,Ex pareja,Varon
265963,2022023828,Mujer,54,1,,Pareja,Varon
265964,2022023829,Mujer,20,1,,Ex pareja,Varon
265965,2022023830,Mujer,30,1,ARG,Ex pareja,Varon
265966,2022023831,Mujer,41,1,ARG,Ex pareja,Varon
265967,2022023832,Mujer,28,1,ARG,Ex pareja,Varon
265968,2022023833,Mujer,47,1,ARG,Pareja,Varon
265969,2022023834,Mujer,42,1,ARG,Ex pareja,Varon
265970,2022023835,Mujer,38,2,,Pareja,
265971,2022023836,,15,2,,,
265972,2022023837,Mujer,21,2,ARG,Pareja,Varon
265973,2022023838,,20,2,ARG,Ex pareja,Varon
265974,2022023839,Mujer,30,2,,Ex pareja,Varon
265975,2022023840,Mujer,34,2,VEN,Ex pareja,Varon
265976,2022023841,Mujer,32,2,ARG,Pareja,Varon
265977,2022023842,Mujer,,2,ARG,Ex pareja,Varon
265978,2022023843,Mujer,30,2,,Ex pareja,Varon
265979,2022023844,Mujer,,2,ARG,Pareja,Varon
265980,2022023845,Mujer,45,2,,,
265981,2022023846,Mujer,23,2,,Ex pareja,Varon
265982,2022023847,Mujer,,2,ARG,Ex pareja,Varon
265983,2022023848,Mujer,40,1,,Ex pareja,Varon
265984,2022023849,Mujer,35,2,,Pareja,Varon
265985,2022023850,,30,2,ARG,Otro,Varon
265986,2022023851,Mujer,52,2,ARG,Pareja,Varon
265987,2022023852,Mujer,,2,ARG,Otro,
265988,2022023853,Mujer,51,2,ARG,Pareja,Varon
265989,2022023854,Mujer,42,2,,Pareja,Varon
265990,2022023855,,35,2,,Ex pareja,
265991,2022023856,,,2,,Pareja,
265992,2022023857,Mujer,60,1,ARG,Pareja,Varon
265993,2022023858,Mujer,,1,,Ex pareja,Varon
265994,2022023859,Mujer,36,1,ARG,Pareja,Varon
265995,2022023860,Mujer,38,1,ARG,Ex pareja,Varon
265996,2022023861,Mujer,13,1,ARG,Otro,Varon
265997,2022023862,Mujer,65,1,ARG,Pareja,Varon
265998,2022023863,Mujer,42,1,ARG,Ex pareja,Varon
265999,2022023864,Mujer,29,1,ARG,Otro,Varon
266000,2022023865,Mujer,28,1,ARG,Ex pareja,Varon
266001,2022023866,Mujer,71,1,,Otro,Varon
266002,2022023867,Mujer,24,1,ARG,Otro,Varon
266003,2022023868,Mujer,61,1,ARG,Pareja,Varon
266004,2022023869,Mujer,28,1,ARG,Pareja,Varon
266005,2022023870,Mujer,,1,,Ex pareja,Varon
266006,2022023871,Mujer,,1,,Pareja,Varon
266007,2022023872,Mujer,29,1,,Pareja,Varon
266008,2022023873,Mujer,26,1,ARG,Ex pareja,Varon
266009,2022023874,Mujer,51,2,BOL,Pareja,Varon
266010,2022023875,Mujer,30,3,ARG,Ex pareja,Varon
266011,2022023876,Mujer,30,4,ARG,Ex pareja,Mujer
266012,2022023877,Mujer,34,6,ARG,Pareja,Varon
266013,2022023878,Mujer,38,6,ARG,Ex pareja,Varon
266014,2022023879,Mujer,26,6,ARG,Pareja,Varon
266015,2022023880,Mujer,,10,ARG,Ex pareja,Varon
266016,2022023881,Mujer,61,13,ARG,Pareja,Varon
266017,2022023882,Mujer,26,13,ARG,Ex pareja,Varon
266018,2022023883,Mujer,57,13,,Pareja,Varon
266019,2022023884,Mujer,35,13,ARG,Pareja,Varon
266020,2022023885,Mujer,25,13,ARG,Ex pareja,Varon
266021,2022023886,Mujer,26,16,ARG,Pareja,Varon
266022,2022023887,Mujer,31,18,ARG,Ex pareja,
266023,2022023888,Mujer,18,18,ARG,Pareja,Varon
266024,2022023889,Mujer,24,21,ARG,Otro familiar,Varon
266025,2022023890,Mujer,31,21,ARG,Pareja,Varon
266026,2022023891,Mujer,,21,,Pareja,Varon
266027,2022023892,Mujer,30,21,ARG,Pareja,Varon
266028,2022023893,Varon,29,21,ARG,Otro,Mujer
266029,2022023894,Mujer,29,21,ARG,Ex pareja,Varon
266030,2022023895,Mujer,,21,,Pareja,Varon
266031,2022023896,Mujer,39,21,ARG,Pareja,Varon
266032,2022023897,Mujer,59,22,ARG,Pareja,Varon
266033,2022023898,Mujer,33,24,ARG,Padre o tutor,Varon
266034,2022023899,Mujer,52,24,ARG,Ex pareja,Varon
266035,2022023900,Mujer,33,1,ARG,Pareja,Varon
266036,2022023901,Mujer,42,1,,Pareja,Varon
266037,2022023902,Mujer,50,1,ARG,Pareja,Varon
266038,2022023903,Mujer,37,1,,Pareja,Varon
266039,2022023904,Mujer,29,1,ARG,Otro,Varon
266040,2022023905,Mujer,17,1,ARG,Pareja,Varon
266041,2022023906,Mujer,51,1,ARG,Ex pareja,Varon
266042,2022023907,Mujer,26,1,,Ex pareja,Varon
266043,2022023908,Mujer,30,1,,Ex pareja,Varon
266044,2022023909,Mujer,40,1,,Ex pareja,Varon
266045,2022023910,Mujer,,1,,Ex pareja,Varon
266046,2022023911,Mujer,61,1,,Pareja,Varon
266047,2022023912,,26,2,,,
266048,2022023913,Mujer,,2,PER,Pareja,Varon
266049,2022023914,,,2,,,
266050,2022023915,Mujer,,,,,
266051,2022023916,,,2,,,
266052,2022023917,Mujer,,2,,Ex pareja,
266053,2022023918,Mujer,20,2,ARG,Otro,Varon
266054,2022023919,Mujer,28,2,ARG,,Varon
266055,2022023920,Mujer,51,2,,Pareja,Varon
266056,2022023921,Mujer,,1,,,Varon
266057,2022023922,Mujer,,1,,,Varon
266058,2022023923,Varon,,2,,Otro,Varon
266059,2022023924,Mujer,46,2,,,Varon
266060,2022023925,Mujer,,1,,Pareja,Varon
266061,2022023926,,,2,,Ex pareja,
266062,2022023927,,38,2,,Pareja,
266063,2022023928,Mujer,36,1,ARG,Pareja,
266064,2022023929,Mujer,,1,,Pareja,Varon
266065,2022023930,Mujer,19,1,ARG,Pareja,Varon
266066,2022023931,Mujer,,1,PRY,Ex pareja,Varon
266067,2022023932,Mujer,26,1,ARG,Ex pareja,
266068,2022023933,Mujer,27,1,ARG,Pareja,Mujer
266069,2022023934,Mujer,,1,,Ex pareja,Varon
266070,2022023935,Mujer,22,1,ARG,Pareja,Varon
266071,2022023936,Mujer,22,1,,Pareja,Varon
266072,2022023937,Mujer,17,1,ARG,Otro,Varon
266073,2022023938,Mujer,33,1,ARG,Pareja,Varon
266074,2022023939,Mujer,,1,,Pareja,Varon
266075,2022023940,Mujer,24,2,ARG,Otro familiar,Varon
266076,2022023941,Mujer,30,6,ARG,Ex pareja,Varon
266077,2022023942,Mujer,33,9,ARG,Pareja,Varon
266078,2022023943,Mujer,27,13,ARG,Otro familiar,Varon
266079,2022023944,Mujer,33,13,ARG,Ex pareja,Varon
266080,2022023945,Mujer,38,15,ARG,Ex pareja,Varon
266081,2022023946,Mujer,21,17,ARG,Ex pareja,Varon
266082,2022023947,Mujer,43,19,ARG,Ex pareja,
266083,2022023948,Mujer,,19,,,
266084,2022023949,Mujer,26,21,,Pareja,Varon
266085,2022023950,Mujer,34,21,ARG,Ex pareja,Varon
266086,2022023951,Mujer,28,24,ARG,Superior jerarquico,Varon
266087,2022023952,Mujer,32,24,ARG,Pareja,Varon
266088,2022023953,Mujer,29,1,ARG,Ex pareja,Varon
266089,2022023954,Mujer,31,1,,Ex pareja,Varon
266090,2022023955,Mujer,29,1,PER,Ex pareja,Varon
266091,2022023956,Mujer,26,1,,Ex pareja,Varon
266092,2022023957,Mujer,30,1,ARG,Pareja,Varon
266093,2022023958,Mujer,31,1,ARG,Pareja,Mujer
266094,2022023959,Mujer,31,1,ARG,Ex pareja,Varon
266095,2022023960,Mujer,28,1,ARG,Pareja,Varon
266096,2022023961,Mujer,22,1,ARG,Ex pareja,Varon
266097,2022023962,Mujer,32,1,ARG,Ex pareja,Varon
266098,2022023963,Mujer,45,1,ARG,Ex pareja,Varon
266099,2022023964,Mujer,26,1,ARG,Pareja,Varon
266100,2022023965,Mujer,22,1,,Pareja,Varon
266101,2022023966,Varon,29,1,ARG,Otro familiar,Varon
266102,2022023967,,33,2,COL,Pareja,
266103,2022023968,Mujer,82,2,ARG,Otro familiar,Mujer
266104,2022023969,Mujer,48,1,ARG,Ex pareja,Varon
266105,2022023970,Mujer,39,2,ARG,Pareja,Varon
266106,2022023971,Mujer,18,2,,,
266107,2022023972,,43,2,ARG,Pareja,Varon
266108,2022023973,Mujer,31,2,ARG,Pareja,Varon
266109,2022023974,Mujer,76,2,,Ex pareja,
266110,2022023975,Mujer,33,2,ARG,Pareja,Varon
266111,2022023976,Mujer,42,2,,Otro,Mujer
266112,2022023977,Mujer,,2,ARG,Otro,Varon
266113,2022023978,Mujer,56,2,ARG,Pareja,Varon
266114,2022023979,Mujer,,2,ARG,Ex pareja,Varon
266115,2022023980,Mujer,61,2,ARG,Otro,Varon
266116,2022023981,Mujer,39,2,ARG,Ex pareja,Varon
266117,2022023982,Mujer,46,2,ARG,Pareja,Varon
266118,2022023983,Mujer,29,2,ARG,Ex pareja,Varon
266119,2022023984,Mujer,27,1,ARG,Ex pareja,Varon
266120,2022023985,Mujer,43,1,ARG,Ex pareja,Varon
266121,2022023986,Mujer,32,1,ARG,Ex pareja,Varon
266122,2022023987,Mujer,22,1,ARG,Padre o tutor,Varon
266123,2022023988,Mujer,22,1,PRY,Ex pareja,Varon
266124,2022023989,Mujer,23,1,ARG,Otro,Varon
266125,2022023990,Mujer,24,1,,Pareja,
266126,2022023991,Mujer,40,1,ARG,Ex pareja,Varon
266127,2022023992,Mujer,34,1,ARG,Ex pareja,Varon
266128,2022023993,Mujer,,1,,,
266129,2022023994,Mujer,44,1,ARG,Ex pareja,Varon
266130,2022023995,Mujer,42,1,,Pareja,Varon
266131,2022023996,Varon,10,1,,,Varon
266132,2022023997,Mujer,,1,,Pareja,Varon
266133,2022023998,Mujer,49,1,PRY,Ex pareja,Varon
266134,2022023999,Mujer,41,1,ARG,Otro,Varon
266135,2022024000,Mujer,43,1,ARG,Ex pareja,Varon
266136,2022024001,Mujer,30,1,ARG,Pareja,Varon
266137,2022024002,Mujer,,4,ARG,,
266138,2022024003,Mujer,42,6,,Ex pareja,Varon
266139,2022024004,Mujer,37,6,ARG,Pareja,Varon
266140,2022024005,Mujer,73,6,ARG,Pareja,Varon
266141,2022024006,Mujer,38,9,ARG,Pareja,
266142,2022024007,Mujer,32,9,ARG,Pareja,Varon
266143,2022024008,Mujer,17,13,ARG,Pareja,Varon
266144,2022024009,Mujer,23,14,ARG,Pareja,Varon
266145,2022024010,Mujer,48,15,CHL,Superior jerarquico,Varon
266146,2022024011,Mujer,22,16,,Ex pareja,Varon
266147,2022024012,Mujer,25,17,ARG,Pareja,Varon
266148,2022024013,Mujer,27,18,ARG,Ex pareja,Varon
266149,2022024014,Mujer,20,19,ARG,Pareja,Varon
266150,2022024015,Mujer,34,19,ARG,Otro,Varon
266151,2022024016,Mujer,23,21,ARG,Ex pareja,Varon
266152,2022024017,Mujer,27,24,ARG,Ex pareja,Varon
266153,2022024018,Mujer,24,1,ARG,Ex pareja,Varon
266154,2022024019,Mujer,36,1,,Ex pareja,Varon
266155,2022024020,Mujer,50,1,ARG,Pareja,Varon
266156,2022024021,Mujer,23,1,ARG,Ex pareja,Varon
266157,2022024022,Mujer,30,1,,Ex pareja,Varon
266158,2022024023,Mujer,23,1,ARG,Pareja,Varon
266159,2022024024,Mujer,27,1,,Ex pareja,Varon
266160,2022024025,Mujer,,1,,Otro,Varon
266161,2022024026,Mujer,26,1,ARG,Ex pareja,Varon
266162,2022024027,Mujer,24,1,,Otro,Varon
266163,2022024028,Mujer,22,1,,Pareja,Varon
266164,2022024029,Mujer,36,1,,Ex pareja,Varon
266165,2022024030,Mujer,,1,,Pareja,Varon
266166,2022024031,Mujer,25,2,ARG,Ex pareja,Varon
266167,2022024032,Mujer,39,2,ARG,Otro,Varon
266168,2022024033,Mujer,49,2,PRY,Ex pareja,Varon
266169,2022024034,Mujer,82,2,ARG,Pareja,Varon
266170,2022024035,Otro,45,2,ARG,Ex pareja,Otro
266171,2022024036,Mujer,,2,,Otro,Varon
266172,2022024037,Mujer,25,2,,Ex pareja,Varon
266173,2022024038,Mujer,27,2,ARG,Pareja,Varon
266174,2022024039,Mujer,38,,,Otro,Varon
266175,2022024040,,,2,,Pareja,
266176,2022024041,,,1,,Ex pareja,
266177,2022024042,Mujer,35,1,ARG,Ex pareja,Varon
266178,2022024043,Mujer,25,1,ARG,Pareja,Varon
266179,2022024044,Mujer,,1,ARG,Ex pareja,Varon
266180,2022024045,Varon,30,1,ARG,Ex pareja,Varon
266181,2022024046,Mujer,26,1,ARG,Ex pareja,Varon
266182,2022024047,Mujer,32,1,,Ex pareja,Varon
266183,2022024048,Mujer,46,1,ARG,Ex pareja,Varon
266184,2022024049,Mujer,16,4,ARG,Pareja,Varon
266185,2022024050,Mujer,58,6,ARG,Otro,Varon
266186,2022024051,Mujer,27,6,ARG,Ex pareja,Varon
266187,2022024052,Mujer,,6,,Pareja,
266188,2022024053,Mujer,40,7,ARG,Ex pareja,Varon
266189,2022024054,Mujer,37,8,,Pareja,Varon
266190,2022024055,Mujer,36,8,,Pareja,Varon
266191,2022024056,Mujer,,10,,Pareja,
266192,2022024057,Mujer,37,13,ARG,Ex pareja,Varon
266193,2022024058,Mujer,35,13,ARG,Ex pareja,Varon
266194,2022024059,Mujer,20,17,ARG,Ex pareja,Varon
266195,2022024060,Mujer,33,17,,Ex pareja,Varon
266196,2022024061,Mujer,41,19,ARG,Ex pareja,
266197,2022024062,Mujer,37,21,ARG,Pareja,Varon
266198,2022024063,Mujer,47,21,ARG,Ex pareja,
266199,2022024064,Mujer,32,21,ARG,Otro,Varon
266200,2022024065,Mujer,15,21,ARG,Madre o tutor,Mujer
266201,2022024066,Mujer,37,21,ARG,Ex pareja,Varon
266202,2022024067,Mujer,25,21,ARG,Ex pareja,Varon
266203,2022024068,Mujer,36,24,ARG,Ex pareja,Varon
266204,2022024069,Mujer,17,24,ARG,Ex pareja,Varon
266205,2022024070,Mujer,47,1,ARG,Ex pareja,Varon
266206,2022024071,Mujer,24,1,ARG,Ex pareja,Varon
266207,2022024072,Mujer,36,1,ARG,Pareja,Varon
266208,2022024073,Mujer,31,1,ARG,Pareja,Varon
266209,2022024074,Mujer,36,1,ARG,,
266210,2022024075,Mujer,44,1,,Pareja,Varon
266211,2022024076,Mujer,38,1,ARG,Pareja,Varon
266212,2022024077,Mujer,20,1,ARG,Ex pareja,Varon
266213,2022024078,Mujer,63,1,,Pareja,Varon
266214,2022024079,Mujer,,1,,Pareja,Varon
266215,2022024080,Mujer,18,1,,Pareja,Varon
266216,2022024081,Otro,29,1,ARG,Ex pareja,Varon
266217,2022024082,Mujer,,1,,Pareja,Varon
266218,2022024083,Mujer,29,1,ARG,Ex pareja,Varon
266219,2022024084,Mujer,48,1,ARG,Ex pareja,Varon
266220,2022024085,Mujer,47,1,ARG,Pareja,Varon
266221,2022024086,Mujer,37,2,BOL,Padre o tutor,Varon
266222,2022024087,Mujer,22,2,VEN,Ex pareja,Varon
266223,2022024088,Mujer,62,1,ARG,Pareja,Varon
266224,2022024089,Mujer,45,2,VEN,Pareja,Varon
266225,2022024090,Mujer,15,2,,Otro,Varon
266226,2022024091,Mujer,,2,,Ex pareja,Varon
266227,2022024092,Mujer,,1,,,Varon
266228,2022024093,Mujer,,2,,Ex pareja,Varon
266229,2022024094,Mujer,42,1,ARG,Otro,Otro
266230,2022024095,Mujer,46,1,ARG,Pareja,Varon
266231,2022024096,Mujer,45,1,ARG,Ex pareja,
266232,2022024097,Mujer,,1,,Otro familiar,
266233,2022024098,Mujer,36,1,ARG,Ex pareja,Varon
266234,2022024099,Mujer,,1,ARG,Padre o tutor,Varon
266235,2022024100,Mujer,32,1,,Pareja,Varon
266236,2022024101,Mujer,27,1,ARG,Ex pareja,Varon
266237,2022024102,Mujer,,1,,Ex pareja,Varon
266238,2022024103,Mujer,32,1,,Pareja,Varon
266239,2022024104,Mujer,37,1,PRY,Pareja,Varon
266240,2022024105,Mujer,30,1,ARG,Pareja,Varon
266241,2022024106,Mujer,45,1,ARG,Ex pareja,Varon
266242,2022024107,Mujer,28,1,PRY,Ex pareja,Varon
266243,2022024108,Mujer,51,1,ARG,Pareja,Varon
266244,2022024109,Mujer,32,4,ARG,Pareja,Varon
266245,2022024110,Mujer,,6,ARG,Pareja,Varon
266246,2022024111,Mujer,16,13,ARG,Otro,Mujer
266247,2022024112,Mujer,30,13,BOL,Pareja,Varon
266248,2022024113,Mujer,37,13,ARG,Ex pareja,Varon
266249,2022024114,Mujer,71,13,ARG,Otro familiar,Varon
266250,2022024115,Mujer,26,18,ARG,Pareja,Varon
266251,2022024116,Mujer,,21,ARG,Ex pareja,Varon
266252,2022024117,Mujer,48,21,ARG,Ex pareja,Varon
266253,2022024118,Mujer,34,21,ARG,Ex pareja,Varon
266254,2022024119,Mujer,,21,,Ex pareja,Varon
266255,2022024120,Mujer,36,21,ARG,Pareja,Varon
266256,2022024121,Mujer,28,22,,Pareja,Varon
266257,2022024122,Mujer,67,24,ARG,Ex pareja,Varon
266258,2022024123,Mujer,53,24,ARG,Pareja,
266259,2022024124,Mujer,55,24,,Ex pareja,Varon
266260,2022024125,Mujer,39,24,ARG,Pareja,Varon
266261,2022024126,Mujer,45,1,,Pareja,Varon
266262,2022024127,Mujer,51,1,,Pareja,Varon
266263,2022024128,Mujer,42,1,,Pareja,Varon
266264,2022024129,Mujer,52,1,,Otro familiar,Varon
266265,2022024130,Mujer,,1,,Ex pareja,Varon
266266,2022024131,Mujer,21,1,,Pareja,Varon
266267,2022024132,Mujer,,1,ARG,Ex pareja,Varon
266268,2022024133,Mujer,43,1,PRY,Ex pareja,Varon
266269,2022024134,Mujer,55,1,ARG,Pareja,Varon
266270,2022024135,Mujer,27,1,ARG,Ex pareja,Varon
266271,2022024136,Mujer,,1,,Pareja,Varon
266272,2022024137,Mujer,35,1,ARG,Ex pareja,Varon
266273,2022024138,Mujer,33,1,ARG,Ex pareja,Varon
266274,2022024139,Mujer,19,1,ARG,Pareja,Varon
266275,2022024140,Mujer,56,2,ARG,Pareja,Varon
266276,2022024141,Mujer,,2,,,Varon
266277,2022024142,Mujer,27,2,,Pareja,Varon
266278,2022024143,Mujer,,1,,Ex pareja,Varon
266279,2022024144,Mujer,,1,,,Varon
266280,2022024145,Mujer,34,1,,,Varon
266281,2022024146,Mujer,39,1,,Ex pareja,Varon
266282,2022024147,Mujer,43,1,ARG,Pareja,Varon
266283,2022024148,Mujer,,1,,Pareja,Varon
266284,2022024149,Mujer,21,1,ARG,Pareja,
266285,2022024150,Mujer,22,1,ARG,Ex pareja,Varon
266286,2022024151,Mujer,49,1,ARG,Ex pareja,Varon
266287,2022024152,Varon,19,1,ARG,Pareja,Varon
266288,2022024153,Mujer,24,1,ARG,Ex pareja,Varon
266289,2022024154,Mujer,18,1,ARG,,
266290,2022024155,Mujer,28,1,ARG,Pareja,Varon
266291,2022024156,Mujer,21,1,PRY,Ex pareja,Varon
266292,2022024157,Mujer,28,1,,Pareja,Varon
266293,2022024158,Mujer,,1,,Pareja,
266294,2022024159,Mujer,33,1,ARG,Ex pareja,Varon
266295,2022024160,Mujer,28,1,ARG,Pareja,Varon
266296,2022024161,Mujer,37,1,ARG,Ex pareja,Mujer
266297,2022024162,Mujer,,2,ARG,Ex pareja,Varon
266298,2022024163,Mujer,30,2,VEN,Pareja,Varon
266299,2022024164,Mujer,,4,,Ex pareja,Varon
266300,2022024165,Mujer,,6,ARG,Otro familiar,Varon
266301,2022024166,Mujer,39,6,ARG,Ex pareja,Varon
266302,2022024167,Mujer,27,6,ARG,Ex pareja,Varon
266303,2022024168,Mujer,49,6,ARG,Pareja,Varon
266304,2022024169,Mujer,,6,,Pareja,Varon
266305,2022024170,Mujer,,9,ARG,Ex pareja,Varon
266306,2022024171,Mujer,37,13,BOL,Pareja,Varon
266307,2022024172,Mujer,24,16,ARG,Ex pareja,Varon
266308,2022024173,Mujer,,17,ARG,Ex pareja,Varon
266309,2022024174,Mujer,27,17,ARG,Otro,Varon
266310,2022024175,Mujer,37,21,ARG,Pareja,Mujer
266311,2022024176,Mujer,24,21,ARG,Pareja,Varon
266312,2022024177,Mujer,53,22,ARG,Ex pareja,Varon
266313,2022024178,Mujer,28,24,ARG,,Varon
266314,2022024179,Mujer,,24,ARG,Pareja,Varon
266315,2022024180,Mujer,27,24,ARG,Ex pareja,Varon
266316,2022024181,Mujer,33,24,ARG,Pareja,Varon
266317,2022024182,Mujer,52,1,ARG,Pareja,Varon
266318,2022024183,Mujer,22,1,ARG,Ex pareja,Varon
266319,2022024184,Mujer,45,1,,Otro,Varon
266320,2022024185,Mujer,31,1,ARG,Pareja,Varon
266321,2022024186,Mujer,40,1,,Pareja,Varon
266322,2022024187,Mujer,,1,,Pareja,Varon
266323,2022024188,Mujer,18,1,ARG,Pareja,Varon
266324,2022024189,Mujer,35,1,,Otro familiar,Varon
266325,2022024190,Mujer,28,1,ARG,Ex pareja,Varon
266326,2022024191,Mujer,30,1,ARG,Ex pareja,Varon
266327,2022024192,Mujer,30,1,ARG,Ex pareja,Varon
266328,2022024193,Mujer,43,,,Padre o tutor,
266329,2022024194,,,2,,Pareja,
266330,2022024195,Mujer,,1,,Ex pareja,Varon
266331,2022024196,Mujer,44,2,,Pareja,Varon
266332,2022024197,Mujer,,1,,,Varon
266333,2022024198,Mujer,,1,,,Varon
266334,2022024199,Mujer,,1,,,Varon
266335,2022024200,Mujer,,1,ARG,Pareja,Varon
266336,2022024201,Mujer,,1,ARG,Pareja,Varon
266337,2022024202,Mujer,,1,ARG,Ex pareja,Varon
266338,2022024203,Mujer,38,1,ARG,Ex pareja,Varon
266339,2022024204,Mujer,47,1,ARG,Ex pareja,Varon
266340,2022024205,Mujer,25,1,ARG,Ex pareja,Varon
266341,2022024206,Mujer,24,1,ARG,Pareja,Varon
266342,2022024207,Mujer,52,1,,Pareja,Varon
266343,2022024208,Mujer,32,1,,Pareja,Varon
266344,2022024209,Mujer,,1,,Otro,Varon
266345,2022024210,Mujer,36,1,ARG,Ex pareja,Varon
266346,2022024211,Mujer,43,1,ARG,Ex pareja,Varon
266347,2022024212,Mujer,27,1,ARG,Ex pareja,Varon
266348,2022024213,Mujer,44,1,ARG,Ex pareja,Varon
266349,2022024214,Mujer,39,1,ARG,Ex pareja,Varon
266350,2022024215,Mujer,49,2,ARG,Pareja,Varon
266351,2022024216,Mujer,49,2,ARG,Ex pareja,Varon
266352,2022024217,Mujer,,2,,Padre o tutor,Varon
266353,2022024218,Mujer,,4,,,
266354,2022024219,Mujer,38,4,ARG,Ex pareja,Varon
266355,2022024220,Mujer,49,6,ARG,Pareja,Varon
266356,2022024221,Mujer,56,7,ARG,Ex pareja,Varon
266357,2022024222,Mujer,38,7,,Ex pareja,Varon
266358,2022024223,Mujer,,14,,Otro,Varon
266359,2022024224,Mujer,,17,,Otro,
266360,2022024225,Mujer,38,21,ARG,Pareja,Varon
266361,2022024226,Mujer,43,21,ARG,Pareja,Varon
266362,2022024227,Mujer,29,21,ARG,Ex pareja,Varon
266363,2022024228,Mujer,41,1,,Ex pareja,Varon
266364,2022024229,Mujer,,1,,Ex pareja,Varon
266365,2022024230,Mujer,39,1,,Pareja,Varon
266366,2022024231,Mujer,34,1,ARG,Ex pareja,Varon
266367,2022024232,Mujer,62,1,ARG,Otro familiar,Varon
266368,2022024233,Mujer,35,1,ARG,Pareja,Varon
266369,2022024234,Mujer,25,1,ARG,Ex pareja,Varon
266370,2022024235,Mujer,37,1,ARG,Otro familiar,Varon
266371,2022024236,Mujer,,1,,Otro familiar,Varon
266372,2022024237,Varon Trans,27,1,ARG,Madre o tutor,Mujer
266373,2022024238,Mujer,46,1,ARG,Ex pareja,Varon
266374,2022024239,Mujer,18,1,ARG,Padre o tutor,Varon
266375,2022024240,Mujer,17,1,,Pareja,Varon
266376,2022024241,Mujer,25,1,,Ex pareja,Varon
266377,2022024242,Mujer,33,1,ARG,Ex pareja,Varon
266378,2022024243,Mujer,32,1,ARG,Ex pareja,Varon
266379,2022024244,Mujer,52,1,,Ex pareja,Varon
266380,2022024245,Mujer,35,1,ARG,Ex pareja,Varon
266381,2022024246,Mujer,45,1,ARG,Pareja,Varon
266382,2022024247,Mujer,29,1,,Pareja,Varon
266383,2022024248,Mujer,38,1,ARG,Ex pareja,Varon
266384,2022024249,Mujer,24,1,ARG,Ex pareja,Varon
266385,2022024250,Mujer,35,2,PER,Ex pareja,Varon
266386,2022024251,Mujer,35,1,ARG,Ex pareja,Varon
266387,2022024252,,36,2,ARG,Ex pareja,Varon
266388,2022024253,Mujer,,2,BOL,Pareja,Varon
266389,2022024254,Mujer,24,2,ARG,Pareja,Varon
266390,2022024255,Varon,44,2,ARG,Ex pareja,Varon
266391,2022024256,Mujer,59,2,ARG,Otro familiar,Varon
266392,2022024257,Mujer,23,2,,Ex pareja,Varon
266393,2022024258,Mujer,51,2,ARG,Pareja,Varon
266394,2022024259,Mujer,34,2,ARG,Ex pareja,Varon
266395,2022024260,Mujer,35,2,ARG,Pareja,Varon
266396,2022024261,Mujer,31,2,,Ex pareja,Varon
266397,2022024262,Mujer,28,2,,Pareja,Varon
266398,2022024263,Mujer,54,2,,Otro,Varon
266399,2022024264,Mujer,35,2,ARG,Pareja,Varon
266400,2022024265,Mujer,33,2,ARG,Pareja,Varon
266401,2022024266,,,2,,,
266402,2022024267,,22,2,,,
266403,2022024268,Mujer,,1,ARG,Pareja,Varon
266404,2022024269,Mujer,,1,ARG,Ex pareja,Varon
266405,2022024270,Mujer,44,1,ARG,Ex pareja,Varon
266406,2022024271,Mujer,23,1,ARG,Ex pareja,Varon
266407,2022024272,Mujer,32,1,VEN,Pareja,Varon
266408,2022024273,Mujer,25,1,ARG,Pareja,Varon
